Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    10,  4.3772e+00,  8.6829512298011127e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1436565935565233e-03
    11,  4.3772e+00,  8.6829412298011124e-02, -5.1592068642524094e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1436565935565233e-03
    12,  4.3772e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027996814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1436565935565233e-03
    13,  4.3772e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5023939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1436565935565233e-03
    14,  4.3772e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110386813574559e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1436565935565233e-03
    15,  4.3772e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714310380355108e-02,  1.4457516640567153e-01, -7.1436565935565233e-03
    16,  4.3772e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457526640567153e-01, -7.1436565935565233e-03
    17,  4.3773e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1435565935565231e-03
    18,  6.3262e+00,  8.6021537068195847e-02, -5.0317301254049776e-02,  1.4012671005215782e-01, -5.2174219566238945e-03,  9.0792976073094223e-02,  6.5394706357035218e-02,  1.4719305564553853e-01, -9.7332350106404449e-03
    19,  6.3262e+00,  8.6021637068195850e-02, -5.0317301254049776e-02,  1.4012671005215782e-01, -5.2174219566238945e-03,  9.0792976073094223e-02,  6.5394706357035218e-02,  1.4719305564553853e-01, -9.7332350106404449e-03
    20,  6.3262e+00,  8.6021537068195847e-02, -5.0317201254049773e-02,  1.4012671005215782e-01, -5.2174219566238945e-03,  9.0792976073094223e-02,  6.5394706357035218e-02,  1.4719305564553853e-01, -9.7332350106404449e-03
    21,  6.3262e+00,  8.6021537068195847e-02, -5.0317301254049776e-02,  1.4012681005215782e-01, -5.2174219566238945e-03,  9.0792976073094223e-02,  6.5394706357035218e-02,  1.4719305564553853e-01, -9.7332350106404449e-03
    22,  6.3262e+00,  8.6021537068195847e-02, -5.0317301254049776e-02,  1.4012671005215782e-01, -5.2173219566238943e-03,  9.0792976073094223e-02,  6.5394706357035218e-02,  1.4719305564553853e-01, -9.7332350106404449e-03
    23,  6.3263e+00,  8.6021537068195847e-02, -5.0317301254049776e-02,  1.4012671005215782e-01, -5.2174219566238945e-03,  9.0793076073094225e-02,  6.5394706357035218e-02,  1.4719305564553853e-01, -9.7332350106404449e-03
    24,  6.3263e+00,  8.6021537068195847e-02, -5.0317301254049776e-02,  1.4012671005215782e-01, -5.2174219566238945e-03,  9.0792976073094223e-02,  6.5394806357035221e-02,  1.4719305564553853e-01, -9.7332350106404449e-03
    25,  6.3263e+00,  8.6021537068195847e-02, -5.0317301254049776e-02,  1.4012671005215782e-01, -5.2174219566238945e-03,  9.0792976073094223e-02,  6.5394706357035218e-02,  1.4719315564553853e-01, -9.7332350106404449e-03
    26,  6.3263e+00,  8.6021537068195847e-02, -5.0317301254049776e-02,  1.4012671005215782e-01, -5.2174219566238945e-03,  9.0792976073094223e-02,  6.5394706357035218e-02,  1.4719305564553853e-01, -9.7331350106404455e-03
    27,  8.2809e+00,  8.3515287739647975e-02, -4.0768882842216594e-02,  1.4469823763601844e-01, -9.2812921257175961e-03,  8.3029397268802360e-02,  6.5925856851472328e-02,  1.5412402233771896e-01, -1.2695964345840435e-02
    28,  8.2810e+00,  8.3515387739647978e-02, -4.0768882842216594e-02,  1.4469823763601844e-01, -9.2812921257175961e-03,  8.3029397268802360e-02,  6.5925856851472328e-02,  1.5412402233771896e-01, -1.2695964345840435e-02
    29,  8.2810e+00,  8.3515287739647975e-02, -4.0768782842216592e-02,  1.4469823763601844e-01, -9.2812921257175961e-03,  8.3029397268802360e-02,  6.5925856851472328e-02,  1.5412402233771896e-01, -1.2695964345840435e-02
    30,  8.2810e+00,  8.3515287739647975e-02, -4.0768882842216594e-02,  1.4469833763601844e-01, -9.2812921257175961e-03,  8.3029397268802360e-02,  6.5925856851472328e-02,  1.5412402233771896e-01, -1.2695964345840435e-02
    31,  8.2810e+00,  8.3515287739647975e-02, -4.0768882842216594e-02,  1.4469823763601844e-01, -9.2811921257175967e-03,  8.3029397268802360e-02,  6.5925856851472328e-02,  1.5412402233771896e-01, -1.2695964345840435e-02
    32,  8.2810e+00,  8.3515287739647975e-02, -4.0768882842216594e-02,  1.4469823763601844e-01, -9.2812921257175961e-03,  8.3029497268802363e-02,  6.5925856851472328e-02,  1.5412402233771896e-01, -1.2695964345840435e-02
    33,  8.2810e+00,  8.3515287739647975e-02, -4.0768882842216594e-02,  1.4469823763601844e-01, -9.2812921257175961e-03,  8.3029397268802360e-02,  6.5925956851472331e-02,  1.5412402233771896e-01, -1.2695964345840435e-02
    34,  8.2810e+00,  8.3515287739647975e-02, -4.0768882842216594e-02,  1.4469823763601844e-01, -9.2812921257175961e-03,  8.3029397268802360e-02,  6.5925856851472328e-02,  1.5412412233771897e-01, -1.2695964345840435e-02
    35,  8.2810e+00,  8.3515287739647975e-02, -4.0768882842216594e-02,  1.4469823763601844e-01, -9.2812921257175961e-03,  8.3029397268802360e-02,  6.5925856851472328e-02,  1.5412402233771896e-01, -1.2695864345840436e-02
    36,  1.0663e+01,  7.3490290425456475e-02, -2.5752091948838610e-03,  1.6298434797146089e-01, -2.5536772802092406e-02,  5.1975082051634897e-02,  6.8050458829220770e-02,  1.8184788910644067e-01, -2.4546881686640393e-02
    37,  1.0663e+01,  7.3490390425456478e-02, -2.5752091948838610e-03,  1.6298434797146089e-01, -2.5536772802092406e-02,  5.1975082051634897e-02,  6.8050458829220770e-02,  1.8184788910644067e-01, -2.4546881686640393e-02
    38,  1.0663e+01,  7.3490290425456475e-02, -2.5751091948838611e-03,  1.6298434797146089e-01, -2.5536772802092406e-02,  5.1975082051634897e-02,  6.8050458829220770e-02,  1.8184788910644067e-01, -2.4546881686640393e-02
    39,  1.0663e+01,  7.3490290425456475e-02, -2.5752091948838610e-03,  1.6298444797146089e-01, -2.5536772802092406e-02,  5.1975082051634897e-02,  6.8050458829220770e-02,  1.8184788910644067e-01, -2.4546881686640393e-02
    40,  1.0663e+01,  7.3490290425456475e-02, -2.5752091948838610e-03,  1.6298434797146089e-01, -2.5536672802092406e-02,  5.1975082051634897e-02,  6.8050458829220770e-02,  1.8184788910644067e-01, -2.4546881686640393e-02
    41,  1.0663e+01,  7.3490290425456475e-02, -2.5752091948838610e-03,  1.6298434797146089e-01, -2.5536772802092406e-02,  5.1975182051634899e-02,  6.8050458829220770e-02,  1.8184788910644067e-01, -2.4546881686640393e-02
    42,  1.0663e+01,  7.3490290425456475e-02, -2.5752091948838610e-03,  1.6298434797146089e-01, -2.5536772802092406e-02,  5.1975082051634897e-02,  6.8050558829220772e-02,  1.8184788910644067e-01, -2.4546881686640393e-02
    43,  1.0663e+01,  7.3490290425456475e-02, -2.5752091948838610e-03,  1.6298434797146089e-01, -2.5536772802092406e-02,  5.1975082051634897e-02,  6.8050458829220770e-02,  1.8184798910644068e-01, -2.4546881686640393e-02
    44,  1.0663e+01,  7.3490290425456475e-02, -2.5752091948838610e-03,  1.6298434797146089e-01, -2.5536772802092406e-02,  5.1975082051634897e-02,  6.8050458829220770e-02,  1.8184788910644067e-01, -2.4546781686640394e-02
    45,  1.3874e+01,  3.4375429013328497e-02,  8.6059759116689893e-02,  2.1675023490552434e-01, -6.0619578085392083e-02, -1.5866373071068557e-02,  6.8662876917037999e-02,  2.5596917086087595e-01, -6.0437972439381107e-02
    46,  1.3874e+01,  3.4375529013328500e-02,  8.6059759116689893e-02,  2.1675023490552434e-01, -6.0619578085392083e-02, -1.5866373071068557e-02,  6.8662876917037999e-02,  2.5596917086087595e-01, -6.0437972439381107e-02
    47,  1.3874e+01,  3.4375429013328497e-02,  8.6059859116689896e-02,  2.1675023490552434e-01, -6.0619578085392083e-02, -1.5866373071068557e-02,  6.8662876917037999e-02,  2.5596917086087595e-01, -6.0437972439381107e-02
    48,  1.3874e+01,  3.4375429013328497e-02,  8.6059759116689893e-02,  2.1675033490552434e-01, -6.0619578085392083e-02, -1.5866373071068557e-02,  6.8662876917037999e-02,  2.5596917086087595e-01, -6.0437972439381107e-02
    49,  1.3874e+01,  3.4375429013328497e-02,  8.6059759116689893e-02,  2.1675023490552434e-01, -6.0619478085392080e-02, -1.5866373071068557e-02,  6.8662876917037999e-02,  2.5596917086087595e-01, -6.0437972439381107e-02
    50,  1.3874e+01,  3.4375429013328497e-02,  8.6059759116689893e-02,  2.1675023490552434e-01, -6.0619578085392083e-02, -1.5866273071068557e-02,  6.8662876917037999e-02,  2.5596917086087595e-01, -6.0437972439381107e-02
    51,  1.3874e+01,  3.4375429013328497e-02,  8.6059759116689893e-02,  2.1675023490552434e-01, -6.0619578085392083e-02, -1.5866373071068557e-02,  6.8662976917038002e-02,  2.5596917086087595e-01, -6.0437972439381107e-02
    52,  1.3874e+01,  3.4375429013328497e-02,  8.6059759116689893e-02,  2.1675023490552434e-01, -6.0619578085392083e-02, -1.5866373071068557e-02,  6.8662876917037999e-02,  2.5596927086087595e-01, -6.0437972439381107e-02
    53,  1.3874e+01,  3.4375429013328497e-02,  8.6059759116689893e-02,  2.1675023490552434e-01, -6.0619578085392083e-02, -1.5866373071068557e-02,  6.8662876917037999e-02,  2.5596917086087595e-01, -6.0437872439381105e-02
    54,  1.6451e+01,  1.7842896612054064e-02,  9.5916102784770016e-02,  2.6752811917076047e-01, -9.8215083335844250e-02, -8.9882950198581238e-02,  6.5053147274321307e-02,  2.9801046110071849e-01, -1.2915061249825270e-02
    55,  1.6451e+01,  1.7842996612054064e-02,  9.5916102784770016e-02,  2.6752811917076047e-01, -9.8215083335844250e-02, -8.9882950198581238e-02,  6.5053147274321307e-02,  2.9801046110071849e-01, -1.2915061249825270e-02
    56,  1.6451e+01,  1.7842896612054064e-02,  9.5916202784770019e-02,  2.6752811917076047e-01, -9.8215083335844250e-02, -8.9882950198581238e-02,  6.5053147274321307e-02,  2.9801046110071849e-01, -1.2915061249825270e-02
    57,  1.6451e+01,  1.7842896612054064e-02,  9.5916102784770016e-02,  2.6752821917076047e-01, -9.8215083335844250e-02, -8.9882950198581238e-02,  6.5053147274321307e-02,  2.9801046110071849e-01, -1.2915061249825270e-02
    58,  1.6451e+01,  1.7842896612054064e-02,  9.5916102784770016e-02,  2.6752811917076047e-01, -9.8214983335844247e-02, -8.9882950198581238e-02,  6.5053147274321307e-02,  2.9801046110071849e-01, -1.2915061249825270e-02
    59,  1.6451e+01,  1.7842896612054064e-02,  9.5916102784770016e-02,  2.6752811917076047e-01, -9.8215083335844250e-02, -8.9882850198581235e-02,  6.5053147274321307e-02,  2.9801046110071849e-01, -1.2915061249825270e-02
    60,  1.6451e+01,  1.7842896612054064e-02,  9.5916102784770016e-02,  2.6752811917076047e-01, -9.8215083335844250e-02, -8.9882950198581238e-02,  6.5053247274321310e-02,  2.9801046110071849e-01, -1.2915061249825270e-02
    61,  1.6451e+01,  1.7842896612054064e-02,  9.5916102784770016e-02,  2.6752811917076047e-01, -9.8215083335844250e-02, -8.9882950198581238e-02,  6.5053147274321307e-02,  2.9801056110071850e-01, -1.2915061249825270e-02
    62,  1.6451e+01,  1.7842896612054064e-02,  9.5916102784770016e-02,  2.6752811917076047e-01, -9.8215083335844250e-02, -8.9882950198581238e-02,  6.5053147274321307e-02,  2.9801046110071849e-01, -1.2914961249825271e-02
    63,  1.9643e+01,  3.3320250534723365e-02,  8.6688834049910193e-02,  2.1999110142042372e-01, -6.3019087553736169e-02, -2.0590434536627688e-02,  6.8432488193754207e-02,  2.5865242975897762e-01, -5.7404852533079462e-02
    64,  1.9643e+01,  3.3320350534723368e-02,  8.6688834049910193e-02,  2.1999110142042372e-01, -6.3019087553736169e-02, -2.0590434536627688e-02,  6.8432488193754207e-02,  2.5865242975897762e-01, -5.7404852533079462e-02
    65,  1.9643e+01,  3.3320250534723365e-02,  8.6688934049910196e-02,  2.1999110142042372e-01, -6.3019087553736169e-02, -2.0590434536627688e-02,  6.8432488193754207e-02,  2.5865242975897762e-01, -5.7404852533079462e-02
    66,  1.9643e+01,  3.3320250534723365e-02,  8.6688834049910193e-02,  2.1999120142042372e-01, -6.3019087553736169e-02, -2.0590434536627688e-02,  6.8432488193754207e-02,  2.5865242975897762e-01, -5.7404852533079462e-02
    67,  1.9643e+01,  3.3320250534723365e-02,  8.6688834049910193e-02,  2.1999110142042372e-01, -6.3018987553736167e-02, -2.0590434536627688e-02,  6.8432488193754207e-02,  2.5865242975897762e-01, -5.7404852533079462e-02
    68,  1.9643e+01,  3.3320250534723365e-02,  8.6688834049910193e-02,  2.1999110142042372e-01, -6.3019087553736169e-02, -2.0590334536627689e-02,  6.8432488193754207e-02,  2.5865242975897762e-01, -5.7404852533079462e-02
    69,  1.9643e+01,  3.3320250534723365e-02,  8.6688834049910193e-02,  2.1999110142042372e-01, -6.3019087553736169e-02, -2.0590434536627688e-02,  6.8432588193754210e-02,  2.5865242975897762e-01, -5.7404852533079462e-02
    70,  1.9643e+01,  3.3320250534723365e-02,  8.6688834049910193e-02,  2.1999110142042372e-01, -6.3019087553736169e-02, -2.0590434536627688e-02,  6.8432488193754207e-02,  2.5865252975897762e-01, -5.7404852533079462e-02
    71,  1.9643e+01,  3.3320250534723365e-02,  8.6688834049910193e-02,  2.1999110142042372e-01, -6.3019087553736169e-02, -2.0590434536627688e-02,  6.8432488193754207e-02,  2.5865242975897762e-01, -5.7404752533079459e-02
    72,  2.2807e+01,  3.1166056791979497e-02,  8.7973118474144837e-02,  2.2660747439335749e-01, -6.7917792736952698e-02, -3.0234815895596970e-02,  6.7962139379634356e-02,  2.6413042200924935e-01, -5.1212603491207202e-02
    73,  2.2807e+01,  3.1166156791979496e-02,  8.7973118474144837e-02,  2.2660747439335749e-01, -6.7917792736952698e-02, -3.0234815895596970e-02,  6.7962139379634356e-02,  2.6413042200924935e-01, -5.1212603491207202e-02
    74,  2.2807e+01,  3.1166056791979497e-02,  8.7973218474144840e-02,  2.2660747439335749e-01, -6.7917792736952698e-02, -3.0234815895596970e-02,  6.7962139379634356e-02,  2.6413042200924935e-01, -5.1212603491207202e-02
    75,  2.2807e+01,  3.1166056791979497e-02,  8.7973118474144837e-02,  2.2660757439335749e-01, -6.7917792736952698e-02, -3.0234815895596970e-02,  6.7962139379634356e-02,  2.6413042200924935e-01, -5.1212603491207202e-02
    76,  2.2807e+01,  3.1166056791979497e-02,  8.7973118474144837e-02,  2.2660747439335749e-01, -6.7917692736952695e-02, -3.0234815895596970e-02,  6.7962139379634356e-02,  2.6413042200924935e-01, -5.1212603491207202e-02
    77,  2.2807e+01,  3.1166056791979497e-02,  8.7973118474144837e-02,  2.2660747439335749e-01, -6.7917792736952698e-02, -3.0234715895596970e-02,  6.7962139379634356e-02,  2.6413042200924935e-01, -5.1212603491207202e-02
    78,  2.2807e+01,  3.1166056791979497e-02,  8.7973118474144837e-02,  2.2660747439335749e-01, -6.7917792736952698e-02, -3.0234815895596970e-02,  6.7962239379634359e-02,  2.6413042200924935e-01, -5.1212603491207202e-02
    79,  2.2807e+01,  3.1166056791979497e-02,  8.7973118474144837e-02,  2.2660747439335749e-01, -6.7917792736952698e-02, -3.0234815895596970e-02,  6.7962139379634356e-02,  2.6413052200924936e-01, -5.1212603491207202e-02
    80,  2.2807e+01,  3.1166056791979497e-02,  8.7973118474144837e-02,  2.2660747439335749e-01, -6.7917792736952698e-02, -3.0234815895596970e-02,  6.7962139379634356e-02,  2.6413042200924935e-01, -5.1212503491207199e-02
    81,  2.6137e+01,  2.6180959774049297e-02,  8.9595460033297797e-02,  2.4136949497596810e-01, -7.3307268901845329e-02, -4.4511367597296916e-02,  6.2401468247492334e-02,  2.7303563547342680e-01, -4.1627422487119571e-02
    82,  2.6137e+01,  2.6181059774049296e-02,  8.9595460033297797e-02,  2.4136949497596810e-01, -7.3307268901845329e-02, -4.4511367597296916e-02,  6.2401468247492334e-02,  2.7303563547342680e-01, -4.1627422487119571e-02
    83,  2.6137e+01,  2.6180959774049297e-02,  8.9595560033297800e-02,  2.4136949497596810e-01, -7.3307268901845329e-02, -4.4511367597296916e-02,  6.2401468247492334e-02,  2.7303563547342680e-01, -4.1627422487119571e-02
    84,  2.6137e+01,  2.6180959774049297e-02,  8.9595460033297797e-02,  2.4136959497596810e-01, -7.3307268901845329e-02, -4.4511367597296916e-02,  6.2401468247492334e-02,  2.7303563547342680e-01, -4.1627422487119571e-02
    85,  2.6137e+01,  2.6180959774049297e-02,  8.9595460033297797e-02,  2.4136949497596810e-01, -7.3307168901845327e-02, -4.4511367597296916e-02,  6.2401468247492334e-02,  2.7303563547342680e-01, -4.1627422487119571e-02
    86,  2.6137e+01,  2.6180959774049297e-02,  8.9595460033297797e-02,  2.4136949497596810e-01, -7.3307268901845329e-02, -4.4511267597296914e-02,  6.2401468247492334e-02,  2.7303563547342680e-01, -4.1627422487119571e-02
    87,  2.6137e+01,  2.6180959774049297e-02,  8.9595460033297797e-02,  2.4136949497596810e-01, -7.3307268901845329e-02, -4.4511367597296916e-02,  6.2401568247492337e-02,  2.7303563547342680e-01, -4.1627422487119571e-02
    88,  2.6137e+01,  2.6180959774049297e-02,  8.9595460033297797e-02,  2.4136949497596810e-01, -7.3307268901845329e-02, -4.4511367597296916e-02,  6.2401468247492334e-02,  2.7303573547342680e-01, -4.1627422487119571e-02
    89,  2.6137e+01,  2.6180959774049297e-02,  8.9595460033297797e-02,  2.4136949497596810e-01, -7.3307268901845329e-02, -4.4511367597296916e-02,  6.2401468247492334e-02,  2.7303563547342680e-01, -4.1627322487119568e-02
    90,  2.9359e+01,  2.9826213157934420e-02,  8.8409154924881828e-02,  2.3057506002551542e-01, -6.9366321282013435e-02, -3.4071922143446912e-02,  6.6467598793840080e-02,  2.6652387463953431e-01, -4.8636396106816346e-02
    91,  2.9359e+01,  2.9826313157934419e-02,  8.8409154924881828e-02,  2.3057506002551542e-01, -6.9366321282013435e-02, -3.4071922143446912e-02,  6.6467598793840080e-02,  2.6652387463953431e-01, -4.8636396106816346e-02
    92,  2.9359e+01,  2.9826213157934420e-02,  8.8409254924881830e-02,  2.3057506002551542e-01, -6.9366321282013435e-02, -3.4071922143446912e-02,  6.6467598793840080e-02,  2.6652387463953431e-01, -4.8636396106816346e-02
    93,  2.9359e+01,  2.9826213157934420e-02,  8.8409154924881828e-02,  2.3057516002551542e-01, -6.9366321282013435e-02, -3.4071922143446912e-02,  6.6467598793840080e-02,  2.6652387463953431e-01, -4.8636396106816346e-02
    94,  2.9359e+01,  2.9826213157934420e-02,  8.8409154924881828e-02,  2.3057506002551542e-01, -6.9366221282013432e-02, -3.4071922143446912e-02,  6.6467598793840080e-02,  2.6652387463953431e-01, -4.8636396106816346e-02
    95,  2.9359e+01,  2.9826213157934420e-02,  8.8409154924881828e-02,  2.3057506002551542e-01, -6.9366321282013435e-02, -3.4071822143446909e-02,  6.6467598793840080e-02,  2.6652387463953431e-01, -4.8636396106816346e-02
    96,  2.9359e+01,  2.9826213157934420e-02,  8.8409154924881828e-02,  2.3057506002551542e-01, -6.9366321282013435e-02, -3.4071922143446912e-02,  6.6467698793840083e-02,  2.6652387463953431e-01, -4.8636396106816346e-02
    97,  2.9359e+01,  2.9826213157934420e-02,  8.8409154924881828e-02,  2.3057506002551542e-01, -6.9366321282013435e-02, -3.4071922143446912e-02,  6.6467598793840080e-02,  2.6652397463953431e-01, -4.8636396106816346e-02
    98,  2.9359e+01,  2.9826213157934420e-02,  8.8409154924881828e-02,  2.3057506002551542e-01, -6.9366321282013435e-02, -3.4071922143446912e-02,  6.6467598793840080e-02,  2.6652387463953431e-01, -4.8636296106816343e-02
    99,  3.2576e+01,  2.6095023863669336e-02,  8.7499858369150682e-02,  2.3867751446468041e-01, -7.1584825701801344e-02, -3.9876668955016764e-02,  6.3064962648412784e-02,  2.7049142095791268e-01, -4.3215528696795624e-02
   100,  3.2576e+01,  2.6095123863669335e-02,  8.7499858369150682e-02,  2.3867751446468041e-01, -7.1584825701801344e-02, -3.9876668955016764e-02,  6.3064962648412784e-02,  2.7049142095791268e-01, -4.3215528696795624e-02
   101,  3.2576e+01,  2.6095023863669336e-02,  8.7499958369150685e-02,  2.3867751446468041e-01, -7.1584825701801344e-02, -3.9876668955016764e-02,  6.3064962648412784e-02,  2.7049142095791268e-01, -4.3215528696795624e-02
   102,  3.2576e+01,  2.6095023863669336e-02,  8.7499858369150682e-02,  2.3867761446468042e-01, -7.1584825701801344e-02, -3.9876668955016764e-02,  6.3064962648412784e-02,  2.7049142095791268e-01, -4.3215528696795624e-02
   103,  3.2576e+01,  2.6095023863669336e-02,  8.7499858369150682e-02,  2.3867751446468041e-01, -7.1584725701801341e-02, -3.9876668955016764e-02,  6.3064962648412784e-02,  2.7049142095791268e-01, -4.3215528696795624e-02
   104,  3.2576e+01,  2.6095023863669336e-02,  8.7499858369150682e-02,  2.3867751446468041e-01, -7.1584825701801344e-02, -3.9876568955016761e-02,  6.3064962648412784e-02,  2.7049142095791268e-01, -4.3215528696795624e-02
   105,  3.2576e+01,  2.6095023863669336e-02,  8.7499858369150682e-02,  2.3867751446468041e-01, -7.1584825701801344e-02, -3.9876668955016764e-02,  6.3065062648412787e-02,  2.7049142095791268e-01, -4.3215528696795624e-02
   106,  3.2576e+01,  2.6095023863669336e-02,  8.7499858369150682e-02,  2.3867751446468041e-01, -7.1584825701801344e-02, -3.9876668955016764e-02,  6.3064962648412784e-02,  2.7049152095791268e-01, -4.3215528696795624e-02
   107,  3.2576e+01,  2.6095023863669336e-02,  8.7499858369150682e-02,  2.3867751446468041e-01, -7.1584825701801344e-02, -3.9876668955016764e-02,  6.3064962648412784e-02,  2.7049142095791268e-01, -4.3215428696795621e-02
   108,  3.5950e+01,  2.8411485301958635e-02,  8.8064383575780641e-02,  2.3364720863359592e-01, -7.0207495436887701e-02, -3.6272865693493195e-02,  6.5177446041181572e-02,  2.6802822026603773e-01, -4.6581005312172095e-02
   109,  3.5951e+01,  2.8411585301958635e-02,  8.8064383575780641e-02,  2.3364720863359592e-01, -7.0207495436887701e-02, -3.6272865693493195e-02,  6.5177446041181572e-02,  2.6802822026603773e-01, -4.6581005312172095e-02
   110,  3.5951e+01,  2.8411485301958635e-02,  8.8064483575780644e-02,  2.3364720863359592e-01, -7.0207495436887701e-02, -3.6272865693493195e-02,  6.5177446041181572e-02,  2.6802822026603773e-01, -4.6581005312172095e-02
   111,  3.5951e+01,  2.8411485301958635e-02,  8.8064383575780641e-02,  2.3364730863359592e-01, -7.0207495436887701e-02, -3.6272865693493195e-02,  6.5177446041181572e-02,  2.6802822026603773e-01, -4.6581005312172095e-02
   112,  3.5951e+01,  2.8411485301958635e-02,  8.8064383575780641e-02,  2.3364720863359592e-01, -7.0207395436887698e-02, -3.6272865693493195e-02,  6.5177446041181572e-02,  2.6802822026603773e-01, -4.6581005312172095e-02
   113,  3.5951e+01,  2.8411485301958635e-02,  8.8064383575780641e-02,  2.3364720863359592e-01, -7.0207495436887701e-02, -3.6272765693493192e-02,  6.5177446041181572e-02,  2.6802822026603773e-01, -4.6581005312172095e-02
   114,  3.5951e+01,  2.8411485301958635e-02,  8.8064383575780641e-02,  2.3364720863359592e-01, -7.0207495436887701e-02, -3.6272865693493195e-02,  6.5177546041181575e-02,  2.6802822026603773e-01, -4.6581005312172095e-02
   115,  3.5951e+01,  2.8411485301958635e-02,  8.8064383575780641e-02,  2.3364720863359592e-01, -7.0207495436887701e-02, -3.6272865693493195e-02,  6.5177446041181572e-02,  2.6802832026603773e-01, -4.6581005312172095e-02
   116,  3.5951e+01,  2.8411485301958635e-02,  8.8064383575780641e-02,  2.3364720863359592e-01, -7.0207495436887701e-02, -3.6272865693493195e-02,  6.5177446041181572e-02,  2.6802822026603773e-01, -4.6580905312172093e-02
   117,  3.9169e+01,  2.6398438760698507e-02,  8.7028582269250046e-02,  2.3750767397959796e-01, -7.0550379719874559e-02, -3.7858065180274000e-02,  6.2998837432928889e-02,  2.6931198285275332e-01, -4.4283632846281402e-02
   118,  3.9169e+01,  2.6398538760698507e-02,  8.7028582269250046e-02,  2.3750767397959796e-01, -7.0550379719874559e-02, -3.7858065180274000e-02,  6.2998837432928889e-02,  2.6931198285275332e-01, -4.4283632846281402e-02
